PAYMENT_ID,SALES,PROFIT,DISCOUNT,TOTAL_PRICE
21179,84.06,27.32,0.2,588.4200000000001
21180,37.44,16.85,0.0,224.64
21181,68.04,28.56,0.0,272.16
21182,27.04,-14.0,0.4,81.12
21183,37.13,-9.31,0.6,74.26
21184,37.98,13.62,0.0,75.96
21185,42.03,15.48,0.0,126.09
21186,113.37,-3.24,0.3,226.74
21187,247.44,101.45,0.0,1979.52
21188,58.32,25.65,0.0,58.32
21189,46.32,18.06,0.0,185.28
21190,46.04,-21.52,0.4,92.08
21191,17.87,-41.17,0.7,35.74
21192,42.34,7.06,0.1,296.38
21193,47.98,23.99,0.0,95.96
21194,29.8,-0.02,0.45,59.6
21195,46.74,21.96,0.0,46.74
21196,30.15,14.76,0.0,90.44999999999999
21197,46.44,12.96,0.0,139.32
21198,32.04,-30.0,0.7,128.16
21199,27.86,-0.04,0.4,83.58
21200,76.14,26.65,0.0,228.42000000000002
21201,19.44,9.33,0.0,58.32000000000001
21202,31.54,7.36,0.1,63.08
21203,67.92,14.94,0.0,135.84
21204,204.3,32.58,0.0,1225.8000000000002
21205,38.88,6.84,0.1,155.52
21206,31.25,-6.27,0.4,125.0
21207,39.1,-18.9,0.4,78.2
21208,50.4,21.6,0.0,201.6
21209,39.4,5.1,0.0,197.0
21210,80.03,14.15,0.1,320.12
21211,45.05,-16.43,0.45,135.14999999999998
21212,109.74,35.1,0.0,109.74
21213,53.57,-2.41,0.1,107.14
21214,44.37,-29.34,0.5,133.10999999999999
21215,29.52,-26.58,0.7,59.04
21216,9.78,4.89,0.0,9.78
21217,37.66,14.56,0.0,263.62
21218,27.2,4.0,0.0,136.0
21219,46.53,-27.03,0.5,93.06
21220,36.78,4.38,0.0,73.56
21221,4.27,0.96,0.2,8.54
21222,51.75,1.02,0.0,51.75
21223,18.63,-15.93,0.47,74.52
21224,27.63,4.14,0.0,27.63
21225,466.32,34.97,0.2,1398.96
21226,18.82,-9.89,0.6,18.82
21227,102.58,26.92,0.2,307.74
21228,8.36,0.72,0.0,16.72
21229,100.92,16.08,0.0,403.68
21230,38.76,18.18,0.0,77.52
21231,31.76,7.3,0.0,31.76
21232,40.32,9.0,0.15,40.32
21233,28.26,5.91,0.0,28.26
21234,93.92,-18.86,0.5,281.76
21235,19.26,-15.42,0.6,38.52
21236,46.22,-12.34,0.4,138.66
21237,314.22,3.12,0.0,314.22
21238,49.83,4.98,0.0,49.83
21239,64.35,-32.76,0.45,193.04999999999998
21240,20.7,-30.03,0.6,20.7
21241,136.96,51.36,0.2,547.84
21242,32.56,8.62,0.1,97.68
21243,25.27,-40.61,0.7,151.62
21244,47.88,2.79,0.0,143.64000000000001
21245,30.0,6.3,0.0,150.0
21246,39.96,2.37,0.0,39.96
21247,21.18,1.86,0.0,63.54
21248,40.44,-40.44,0.6,121.32
21249,2676.67,267.67,0.2,24090.03
21250,98.39,-5.47,0.1,196.78
21251,61.1,18.33,0.0,305.5
21252,21.96,9.66,0.0,43.92
21253,32.33,-25.87,0.7,129.32
21254,131.85,26.25,0.0,659.25
21255,48.87,14.16,0.0,48.87
21256,61.8,6.15,0.0,309.0
21257,51.3,20.5,0.0,256.5
21258,21.48,10.5,0.0,64.44
21259,32.06,9.28,0.0,32.06
21260,28.56,14.28,0.0,57.12
21261,375.34,18.77,0.0,375.34
21262,31.83,8.91,0.0,31.83
21263,54.79,-40.18,0.7,328.74
21264,72.8,19.66,0.0,364.0
21265,25.56,10.98,0.0,51.12
21266,82.34,27.79,0.2,247.02
21267,13.85,5.19,0.2,41.55
21268,14.49,4.77,0.0,14.49
21269,27.92,-1.9,0.1,55.84
21270,22.13,-12.79,0.6,88.52
21271,31.21,-3.47,0.1,62.42
21272,10.95,-6.57,0.5,21.9
21273,58.21,-7.79,0.4,116.42
21274,1245.86,361.3,0.0,8721.019999999999
21275,846.6,372.48,0.0,3386.4
21276,8.79,3.33,0.0,8.79
21277,33.18,4.92,0.0,66.36
21278,16.02,0.63,0.0,16.02
21279,5.91,2.1,0.0,5.91
21280,50.41,1.67,0.4,50.41
21281,49.2,21.15,0.0,49.2
21282,15.55,5.64,0.2,46.650000000000006
21283,39.96,16.38,0.0,119.88
21284,10.02,4.41,0.0,30.06
21285,44.96,20.68,0.0,89.92
21286,71.98,15.12,0.0,143.96
21287,43.15,9.07,0.1,86.3
21288,10.27,1.16,0.2,30.81
21289,196.78,-22.14,0.2,393.56
21290,20.49,2.85,0.0,20.49
21291,40.68,-6.99,0.3,40.68
21292,27.09,13.53,0.0,27.09
21293,28.72,14.0,0.0,114.88
21294,15.04,1.5,0.4,15.04
21295,13.82,-9.22,0.4,55.28
21296,13.25,-5.11,0.4,26.5
21297,13.06,-0.98,0.2,26.12
21298,1931.04,321.84,0.1,17379.36
21299,443.92,-94.33,0.2,2219.6
21300,545.94,87.35,0.0,3275.6400000000003
21301,99.54,10.95,0.0,199.08
21302,25.98,1.02,0.0,25.98
21303,269.98,72.89,0.0,539.96
21304,206.4,92.88,0.0,206.4
21305,11.6,-0.76,0.17,23.2
21306,29.8,2.68,0.45,59.6
21307,26.38,-18.44,0.47,79.14
21308,19.93,-24.92,0.6,19.93
21309,6.18,0.98,0.0,6.18
21310,11.64,1.36,0.0,23.28
21311,16.11,4.83,0.0,16.11
21312,26.17,-6.23,0.45,52.34
21313,92.52,24.98,0.0,555.12
21314,22.68,10.64,0.0,45.36
21315,38.22,-21.7,0.4,267.53999999999996
21316,12.1,-0.22,0.4,24.2
21317,146.35,-5.49,0.2,439.04999999999995
21318,26.18,0.52,0.0,183.26
21319,61.44,16.59,0.0,184.32
21320,207.98,36.4,0.2,415.96
21321,44.11,-35.33,0.6,88.22
21322,14.88,2.2,0.0,29.76
21323,50.4,25.2,0.0,100.8
21324,56.12,21.32,0.0,112.24
21325,32.2,4.48,0.0,225.40000000000003
21326,99.14,30.98,0.2,396.56
21327,29.64,13.32,0.0,59.28
21328,40.99,20.09,0.0,40.99
21329,67.19,-51.52,0.7,67.19
21330,25.92,0.72,0.0,77.76
21331,19.44,9.33,0.0,58.32000000000001
21332,29.67,7.11,0.0,29.67
21333,21.55,4.27,0.1,129.3
21334,79.14,36.4,0.0,237.42000000000002
21335,18.81,-30.15,0.7,37.62
21336,47.99,7.2,0.2,47.99
21337,4.77,-10.83,0.7,9.54
21338,8.21,-7.03,0.6,16.42
21339,44.75,20.59,0.0,223.75
21340,32.54,-7.73,0.2,65.08
21341,16.8,1.34,0.0,16.8
21342,13.32,5.46,0.0,13.32
21343,14.8,-29.6,0.7,14.8
21344,91.06,31.87,0.2,546.36
21345,71.04,24.84,0.0,142.08
21346,47.34,-113.76,0.8,236.70000000000002
21347,45.45,-34.65,0.5,272.70000000000005
21348,27.96,10.32,0.0,27.96
21349,61.25,-130.69,0.7,61.25
21350,4.71,0.0,0.0,4.71
21351,21.82,-6.56,0.6,21.82
21352,8.73,2.7,0.0,8.73
21353,10.08,4.62,0.0,10.08
21354,9.89,-12.37,0.6,19.78
21355,57.12,6.24,0.0,228.48
21356,74.77,-29.93,0.4,149.54
21357,12.96,6.22,0.0,25.92
21358,19.77,8.28,0.0,19.77
21359,32.04,1.26,0.0,64.08
21360,41.07,20.1,0.0,41.07
21361,11.96,5.86,0.0,23.92
21362,1115.91,200.86,0.0,10043.19
21363,47.4,5.67,0.0,47.4
21364,147.51,39.6,0.0,1622.61
21365,666.25,-149.91,0.2,666.25
21366,64.76,20.21,0.17,194.28000000000003
21367,890.84,-152.72,0.3,2672.52
21368,14.13,0.71,0.0,42.39
21369,39.5,-28.46,0.5,39.5
21370,3.76,1.8,0.0,7.52
21371,37.68,3.0,0.0,75.36
21372,18.54,-14.85,0.5,55.62
21373,1049.97,-209.99,0.4,5249.85
21374,20.58,4.08,0.0,41.16
21375,28.86,1.56,0.47,144.3
21376,27.96,4.14,0.0,83.88
21377,22.2,5.32,0.0,44.4
21378,12.3,2.46,0.0,24.6
21379,37.86,13.62,0.0,75.72
21380,25.08,11.76,0.0,100.32
21381,9.22,-19.07,0.7,9.22
21382,11.97,1.26,0.0,35.910000000000004
21383,8.56,-6.56,0.7,8.56
21384,15.84,1.26,0.0,15.84
21385,51.58,-24.38,0.47,103.16
21386,2025.36,607.61,0.2,12152.16
21387,8.9,-5.14,0.6,17.8
21388,9.14,-6.11,0.7,9.14
21389,11.42,-18.84,0.8,45.68
21390,284.08,24.86,0.2,2840.7999999999997
21391,101.84,36.92,0.2,509.20000000000005
21392,13.28,-8.68,0.4,26.56
21393,74.35,23.24,0.2,223.04999999999998
21394,31.08,15.23,0.0,186.48
21395,18.16,6.58,0.2,90.8
21396,17.86,2.01,0.2,71.44
21397,29.37,10.26,0.0,29.37
21398,6.63,1.79,0.0,19.89
21399,30.9,-13.65,0.5,154.5
21400,16.05,5.28,0.0,16.05
21401,34.7,7.34,0.2,104.10000000000001
21402,21.48,-17.82,0.6,107.4
21403,15.07,2.63,0.2,30.14
21404,91.03,-2.28,0.2,273.09000000000003
21405,49.5,6.84,0.0,297.0
21406,781.86,-137.98,0.32,7818.6
21407,528.43,-143.43,0.3,2642.1499999999996
21408,497.61,129.38,0.0,4478.49
21409,387.14,4.84,0.2,1548.56
21410,18.94,-13.28,0.6,18.94
21411,16.11,-37.59,0.7,16.11
21412,19.23,8.07,0.0,19.23
21413,17.52,8.04,0.0,35.04
21414,33.49,5.86,0.2,234.43
21415,100.8,21.42,0.2,201.6
21416,23.71,-8.93,0.6,94.84
21417,40.98,5.73,0.0,40.98
21418,1256.22,75.37,0.0,7537.32
21419,18.24,6.48,0.0,72.96
21420,22.32,0.87,0.0,22.32
21421,17.96,-17.33,0.5,53.88
21422,266.25,79.86,0.0,266.25
21423,17.98,1.98,0.2,35.96
21424,44.82,3.57,0.0,44.82
21425,747.56,-96.11,0.3,2242.68
21426,25.62,3.99,0.17,179.34
21427,13.56,-8.16,0.6,27.12
21428,34.18,-8.54,0.4,68.36
21429,38.4,-52.8,0.6,115.19999999999999
21430,129.28,-43.1,0.4,387.84000000000003
21431,39.36,-1.34,0.4,196.8
21432,23.52,-8.26,0.4,164.64
21433,15.28,1.96,0.0,30.56
21434,51.52,0.0,0.0,360.64000000000004
21435,887.27,-63.38,0.3,2661.81
21436,21.54,0.0,0.0,43.08
21437,297.58,-7.44,0.2,892.74
21438,9.17,-7.73,0.5,9.17
21439,35.1,12.6,0.0,175.5
21440,45.2,6.32,0.0,90.4
21441,50.82,5.06,0.2,101.64
21442,241.96,60.49,0.0,483.92
21443,264.32,19.82,0.2,528.64
21444,14.4,-27.84,0.7,28.8
21445,14.66,-17.62,0.7,14.66
21446,26.4,0.48,0.0,52.8
21447,22.5,9.0,0.0,45.0
21448,571.44,165.72,0.0,2285.76
21449,247.8,-18.59,0.2,1239.0
21450,29.04,10.08,0.0,116.16
21451,40.46,19.83,0.0,283.22
21452,18.16,-10.01,0.4,18.16
21453,38.52,7.29,0.0,38.52
21454,28.98,0.24,0.0,57.96
21455,26.88,-6.32,0.4,134.4
21456,84.71,-6.97,0.27,338.84
21457,14.35,4.49,0.2,43.05
21458,45.15,19.41,0.0,45.15
21459,32.28,12.48,0.0,193.68
21460,14.7,4.4,0.0,73.5
21461,12.99,0.26,0.0,12.99
21462,13.61,-7.09,0.5,13.61
21463,28.04,1.4,0.0,28.04
21464,21.9,5.88,0.0,65.69999999999999
21465,8.64,3.18,0.0,8.64
21466,36.72,2.52,0.0,110.16
21467,76.52,13.76,0.0,153.04
21468,29.79,-29.79,0.5,59.58
21469,866.4,225.26,0.0,3465.6
21470,29.99,-4.51,0.4,59.98
21471,673.34,-76.95,0.3,2020.02
21472,5.02,-5.54,0.7,10.04
21473,14.07,-9.87,0.5,28.14
21474,83.84,30.39,0.2,670.72
21475,43.65,9.54,0.0,130.95
21476,21.5,-16.24,0.47,43.0
21477,21.6,-35.28,0.7,21.6
21478,43.13,-39.91,0.6,86.26
21479,1649.95,659.98,0.0,8249.75
21480,34.56,7.26,0.2,172.8
21481,49.52,12.36,0.0,99.04
21482,11.12,4.66,0.0,11.12
21483,20.44,2.44,0.0,40.88
21484,30.3,4.2,0.0,60.6
21485,10.34,-4.49,0.47,20.68
21486,36.38,-51.88,0.6,72.76
21487,25.92,12.44,0.0,103.68
21488,45.05,-52.93,0.6,45.05
21489,30.24,0.66,0.1,60.48
21490,26.89,11.05,0.1,53.78
21491,9.4,-7.52,0.7,28.200000000000003
21492,10.92,4.14,0.0,10.92
21493,29.28,1.44,0.0,29.28
21494,21.96,9.0,0.0,43.92
21495,19.68,7.26,0.0,39.36
21496,56.46,14.1,0.0,56.46
21497,7.92,3.56,0.0,31.68
21498,590.35,206.62,0.2,3542.1000000000004
21499,242.35,15.15,0.2,727.05
21500,17.03,5.93,0.17,34.06
21501,14.04,5.88,0.0,14.04
21502,46.23,19.41,0.0,46.23
21503,29.7,-28.8,0.7,178.2
21504,2799.94,1014.98,0.2,19599.58
21505,34.32,-61.77,0.7,34.32
21506,18.72,7.28,0.0,37.44
21507,179.7,88.05,0.0,1078.1999999999998
21508,19.22,-15.88,0.6,38.44
21509,41.88,0.84,0.0,251.28000000000003
21510,43.98,20.22,0.0,87.96
21511,24.29,-12.75,0.6,72.87
21512,21.01,-22.07,0.6,21.01
21513,23.08,-10.96,0.6,69.24
21514,6.69,-4.01,0.6,26.76
21515,16.12,-19.34,0.6,16.12
21516,1117.92,55.9,0.0,4471.68
21517,23.79,8.19,0.1,23.79
21518,54.0,8.1,0.0,270.0
21519,653.55,111.1,0.0,1960.6499999999999
21520,24.96,-8.49,0.5,24.96
21521,564.2,-304.67,0.5,1692.6000000000001
21522,19.3,-18.14,0.7,154.4
21523,57.82,-98.42,0.7,462.56
21524,43.83,14.4,0.0,131.49
21525,32.13,5.13,0.0,96.39000000000001
21526,27.2,8.7,0.0,136.0
21527,23.93,-39.91,0.7,95.72
21528,33.17,-0.85,0.17,99.51
21529,19.15,-8.99,0.4,38.3
21530,14.58,-9.48,0.6,14.58
21531,73.58,8.28,0.2,147.16
21532,17.15,-4.82,0.5,51.449999999999996
21533,16.67,-29.47,0.7,33.34
21534,105.96,29.67,0.0,423.84
21535,23.54,4.7,0.1,94.16
21536,31.21,-3.47,0.1,62.42
21537,15.33,0.75,0.0,15.33
21538,44.97,21.12,0.0,44.97
21539,1056.86,306.49,0.0,7398.0199999999995
21540,24.23,-15.1,0.47,72.69
21541,282.9,135.78,0.0,565.8
21542,669.08,-167.27,0.2,3345.4
21543,179.99,-251.99,0.7,539.97
21544,37.08,17.73,0.0,111.24
21545,17.52,5.43,0.0,17.52
21546,29.76,12.78,0.0,29.76
21547,80.68,12.55,0.1,242.04000000000002
21548,206.99,-172.49,0.7,620.97
21549,11.34,1.68,0.0,11.34
21550,141.96,41.17,0.0,283.92
21551,14.4,4.86,0.0,43.2
21552,18.41,-1.03,0.1,36.82
21553,45.23,17.48,0.1,226.14999999999998
21554,5.55,-4.07,0.7,16.65
21555,29.22,3.78,0.0,29.22
21556,17.88,4.08,0.0,35.76
21557,37.08,7.38,0.0,111.24
21558,22.92,11.23,0.0,68.76
21559,37.58,8.3,0.1,75.16
21560,17.82,3.18,0.0,35.64
21561,15.71,5.7,0.2,62.84
21562,11.17,-13.7,0.6,11.17
21563,5.76,2.82,0.0,11.52
21564,604.75,60.48,0.2,3628.5
21565,13.66,5.32,0.0,13.66
21566,32.3,2.62,0.4,129.2
21567,32.31,-21.54,0.4,161.55
21568,64.2,5.04,0.0,256.8
21569,203.98,16.8,0.15,407.96
21570,714.8,-107.92,0.47,2859.2
21571,330.59,-143.25,0.4,330.59
21572,35.91,3.78,0.0,323.18999999999994
21573,61.96,27.88,0.0,123.92
21574,38.88,18.66,0.0,233.28000000000003
21575,14.82,6.66,0.0,14.82
21576,10.32,4.83,0.0,10.32
21577,1217.57,456.59,0.2,2435.14
21578,68.22,15.66,0.0,409.32
21579,717.72,71.77,0.2,2153.16
21580,385.56,92.52,0.0,771.12
21581,18.84,8.46,0.0,18.84
21582,34.92,14.28,0.0,69.84
21583,9.0,0.0,0.0,9.0
21584,21.54,6.0,0.0,43.08
21585,30.51,13.11,0.0,30.51
21586,17.48,-11.66,0.4,17.48
21587,12.0,0.48,0.0,12.0
21588,419.4,146.79,0.2,2097.0
21589,28.48,-17.63,0.45,28.48
21590,21.0,9.0,0.0,42.0
21591,500.24,145.07,0.0,6503.12
21592,38.58,17.36,0.0,38.58
21593,13.82,-26.74,0.7,27.64
21594,13.83,3.3,0.0,13.83
21595,35.73,8.55,0.0,107.19
21596,18.31,7.87,0.1,54.92999999999999
21597,20.13,2.19,0.0,20.13
21598,482.66,85.18,0.15,3861.28
21599,43.7,20.54,0.0,218.5
21600,31.5,5.67,0.0,94.5
21601,96.12,25.92,0.0,384.48
21602,35.53,-23.15,0.4,213.18
21603,48.21,11.55,0.0,48.21
21604,14.83,-10.38,0.7,44.49
21605,3.54,0.31,0.2,7.08
21606,17.61,3.51,0.0,17.61
21607,863.93,86.39,0.2,7775.37
21608,9.22,-12.29,0.7,9.22
21609,8.33,-2.23,0.4,16.66
21610,7.54,-4.4,0.4,7.54
21611,93.84,-15.66,0.4,469.20000000000005
21612,26.76,-10.34,0.4,133.8
21613,5.24,-2.46,0.4,5.24
21614,15.48,1.32,0.0,92.88
21615,284.82,74.05,0.0,284.82
21616,25.06,11.52,0.0,25.06
21617,22.92,5.94,0.0,45.84
21618,30.32,11.82,0.0,121.28
21619,48.48,6.3,0.0,48.48
21620,15.01,-9.11,0.47,30.02
21621,1525.19,-2287.78,0.8,9151.14
21622,24.66,-13.32,0.5,24.66
21623,115.44,30.01,0.0,346.32
21624,32.22,-75.18,0.7,64.44
21625,19.77,9.87,0.0,19.77
21626,58.42,16.79,0.2,116.84
21627,26.35,9.55,0.2,79.05000000000001
21628,19.44,9.33,0.0,58.32000000000001
21629,21.09,10.32,0.0,21.09
21630,12.19,-4.61,0.6,48.76
21631,7.26,-2.49,0.5,7.26
21632,16.08,6.72,0.0,32.16
21633,38.28,8.4,0.0,76.56
21634,14.94,-2.7,0.17,29.88
21635,315.98,148.51,0.0,315.98
21636,106.32,52.08,0.0,212.64
21637,219.84,107.72,0.0,879.36
21638,43.75,-54.71,0.6,87.5
21639,36.72,12.06,0.0,110.16
21640,229.94,6.9,0.0,459.88
21641,39.98,13.59,0.0,79.96
21642,39.92,12.97,0.2,79.84
21643,12.36,3.45,0.0,12.36
21644,34.2,8.16,0.0,68.4
21645,24.44,6.84,0.0,48.88
21646,92.94,41.82,0.0,278.82
21647,12.5,-5.68,0.47,37.5
21648,16.65,4.65,0.0,16.65
21649,41.76,-35.52,0.6,167.04
21650,36.07,-48.71,0.6,72.14
21651,21.21,0.39,0.47,42.42
21652,29.25,9.63,0.0,87.75
21653,93.02,33.72,0.2,279.06
21654,25.32,0.96,0.0,101.28
21655,8.75,-11.98,0.7,8.75
21656,28.32,12.72,0.0,28.32
21657,14.11,-4.73,0.4,28.22
21658,24.58,-32.0,0.6,49.16
21659,33.88,-50.84,0.7,67.76
21660,40.18,14.56,0.2,120.53999999999999
21661,4.98,-8.47,0.8,4.98
21662,25.61,-15.52,0.47,76.83
21663,12.54,6.0,0.0,12.54
21664,17.48,-14.02,0.6,87.4
21665,16.86,-1.06,0.2,16.86
21666,17.2,3.08,0.0,17.2
21667,31.92,2.39,0.2,63.84
21668,12.96,6.35,0.0,25.92
21669,43.55,17.39,0.1,43.55
21670,15.12,5.43,0.0,15.12
21671,12.32,1.85,0.2,61.6
21672,43.86,11.82,0.0,131.57999999999998
21673,149.97,52.49,0.0,449.90999999999997
21674,18.44,-13.6,0.47,73.76
21675,14.19,0.99,0.0,14.19
21676,15.84,-10.56,0.7,31.68
21677,160.92,77.22,0.0,482.76
21678,219.18,19.18,0.2,438.36
21679,22.56,-30.48,0.6,90.24
21680,18.93,6.81,0.0,18.93
21681,19.35,2.1,0.0,19.35
21682,12.96,6.22,0.0,25.92
21683,617.28,123.42,0.0,1234.56
21684,9.78,2.34,0.0,19.56
21685,540.05,-47.25,0.2,1620.1499999999999
21686,231.48,55.44,0.0,925.92
21687,479.96,134.39,0.0,1919.84
21688,366.74,-110.02,0.3,1466.96
21689,268.94,-209.77,0.5,806.8199999999999
21690,503.96,50.4,0.2,2519.7999999999997
21691,182.94,85.98,0.0,548.8199999999999
21692,23.97,0.45,0.0,23.97
21693,801.57,-10.02,0.2,1603.14
21694,31.7,-4.24,0.47,63.4
21695,26.64,-21.9,0.5,53.28
21696,20.11,-23.69,0.6,80.44
21697,37.08,16.65,0.0,111.24
21698,18.87,4.71,0.0,18.87
21699,1007.94,75.6,0.2,7055.58
21700,166.24,24.94,0.0,166.24
21701,61.02,19.44,0.0,366.12
21702,47.52,-20.64,0.4,190.08
21703,45.4,15.88,0.0,90.8
21704,599.98,209.99,0.0,1199.96
21705,23.21,-11.05,0.6,46.42
21706,704.76,162.09,0.0,2819.04
21707,88.4,11.49,0.0,353.6
21708,97.56,12.66,0.0,195.12
21709,37.84,2.84,0.2,75.68
21710,129.3,6.46,0.0,258.6
21711,28.51,0.43,0.4,114.04
21712,33.63,10.09,0.0,100.89000000000001
21713,16.71,4.17,0.0,16.71
21714,2.62,0.43,0.2,2.62
21715,41.07,-10.14,0.47,123.21000000000001
21716,58.4,27.4,0.0,292.0
21717,13.04,3.52,0.0,52.16
21718,40.14,-8.06,0.4,200.7
21719,62.46,5.58,0.0,562.14
21720,26.88,2.68,0.0,53.76
21721,18.66,7.26,0.0,55.980000000000004
21722,33.18,4.92,0.0,66.36
21723,24.78,7.92,0.0,24.78
21724,544.01,40.8,0.2,1632.03
21725,8.85,4.05,0.0,8.85
21726,838.38,226.36,0.0,1676.76
21727,151.06,7.55,0.2,1359.54
21728,13.68,2.82,0.0,27.36
21729,227.84,66.07,0.0,911.36
21730,7.34,-17.12,0.7,7.34
21731,30.54,13.11,0.0,30.54
21732,255.98,54.4,0.2,511.96
21733,44.86,-35.88,0.7,269.15999999999997
21734,51.6,10.8,0.0,206.4
21735,281.97,78.95,0.0,845.9100000000001
21736,30.45,15.21,0.0,30.45
21737,51.62,-31.0,0.4,103.24
21738,35.85,5.01,0.0,35.85
21739,40.0,0.5,0.2,80.0
21740,11.17,-5.33,0.6,11.17
21741,33.96,7.08,0.0,67.92
21742,38.98,-2.44,0.2,116.94
21743,12.67,-4.25,0.4,25.34
21744,31.44,8.49,0.0,94.32000000000001
21745,2715.93,1276.49,0.0,19011.51
21746,1919.98,216.0,0.2,5759.9400000000005
21747,26.76,7.48,0.0,53.52
21748,31.56,3.78,0.0,31.56
21749,17.04,7.32,0.0,17.04
21750,8.91,1.59,0.0,8.91
21751,11.28,2.48,0.0,22.56
21752,19.4,0.56,0.0,38.8
21753,37.32,4.8,0.0,111.96000000000001
21754,9.46,-4.26,0.4,18.92
21755,19.82,6.44,0.2,118.92
21756,15.75,7.08,0.0,15.75
21757,3991.98,1995.99,0.0,7983.96
21758,850.5,245.7,0.1,4252.5
21759,26.22,1.8,0.0,52.44
21760,127.96,60.14,0.0,255.92
21761,399.96,139.99,0.0,1599.84
21762,16.5,0.48,0.0,16.5
21763,10.51,3.91,0.17,21.02
21764,40.2,16.8,0.0,201.0
21765,16.8,-6.72,0.5,33.6
21766,16.86,7.58,0.0,16.86
21767,12.96,5.82,0.0,12.96
21768,21.98,-51.28,0.7,131.88
21769,37.52,3.75,0.2,187.60000000000002
21770,5.08,-1.79,0.6,5.08
21771,23.24,7.55,0.2,116.19999999999999
21772,31.08,10.2,0.0,62.16
21773,2.5,0.9,0.2,2.5
21774,22.38,10.02,0.0,44.76
21775,18.43,-4.61,0.4,18.43
21776,33.3,9.3,0.0,66.6
21777,51.6,10.8,0.0,206.4
21778,32.82,9.18,0.0,32.82
21779,32.04,10.88,0.0,64.08
21780,62.03,9.29,0.4,186.09
21781,35.9,14.3,0.0,179.5
21782,34.4,2.4,0.0,137.6
21783,27.0,10.8,0.0,54.0
21784,17.88,-18.33,0.6,17.88
21785,13.08,4.56,0.0,39.24
21786,19.08,-5.76,0.4,114.47999999999999
21787,39.48,18.92,0.0,78.96
21788,14.55,3.18,0.0,14.55
21789,15.42,1.05,0.0,15.42
21790,29.28,9.9,0.0,58.56
21791,8.51,-11.36,0.7,8.51
21792,370.78,-92.7,0.4,1112.34
21793,17.72,-13.87,0.45,53.16
21794,16.62,6.96,0.0,33.24
21795,75.24,9.0,0.0,225.71999999999997
21796,12.57,3.87,0.0,12.57
21797,40.5,19.8,0.0,121.5
21798,16.86,6.06,0.0,16.86
21799,48.91,22.99,0.0,48.91
21800,18.18,5.25,0.0,18.18
21801,14.56,5.53,0.0,29.12
21802,30.3,4.2,0.0,60.6
21803,13.44,4.95,0.0,13.44
21804,99.84,32.94,0.0,199.68
21805,53.76,5.36,0.0,215.04
21806,27.16,10.32,0.0,54.32
21807,20.18,-5.06,0.4,40.36
21808,33.3,7.98,0.0,99.89999999999999
21809,17.76,8.16,0.0,53.28
21810,17.03,-4.27,0.4,51.09
21811,27.36,5.46,0.0,82.08
21812,38.24,9.92,0.0,76.48
21813,51.68,22.97,0.1,51.68
21814,17.88,-18.33,0.6,17.88
21815,16.8,0.12,0.0,33.6
21816,103.94,16.89,0.2,415.76
21817,43.13,18.11,0.0,43.13
21818,11.08,-14.42,0.6,11.08
21819,579.51,81.13,0.0,1738.53
21820,12.78,-3.42,0.4,25.56
21821,198.9,55.68,0.0,198.9
21822,23.7,0.0,0.0,23.7
21823,16.02,-14.76,0.5,32.04
21824,10.75,-9.95,0.6,10.75
21825,144.12,69.18,0.0,432.36
21826,15.71,-1.24,0.1,15.71
21827,55.97,-2.1,0.2,55.97
21828,107.42,33.57,0.2,966.78
21829,19.78,-15.35,0.6,19.78
21830,13.92,4.35,0.2,41.76
21831,17.01,7.98,0.0,17.01
21832,1085.42,282.21,0.0,7597.9400000000005
21833,1347.52,84.22,0.2,10780.16
21834,144.95,42.04,0.0,724.75
21835,27.36,4.08,0.0,54.72
21836,73.92,-45.83,0.5,73.92
21837,28.05,3.72,0.1,28.05
21838,27.99,9.21,0.0,27.99
21839,38.88,18.66,0.0,233.28000000000003
21840,41.43,11.16,0.0,41.43
21841,26.16,12.82,0.0,104.64
21842,46.92,15.9,0.0,93.84
21843,129.92,10.39,0.0,519.68
21844,57.6,13.23,0.0,172.8
21845,28.41,13.92,0.0,28.41
21846,143.95,14.4,0.2,431.84999999999997
21847,915.14,102.95,0.2,3660.56
21848,29.22,6.72,0.0,58.44
21849,323.1,61.39,0.0,646.2
21850,60.67,12.89,0.2,364.02
21851,21.93,-42.42,0.7,21.93
21852,76.14,26.65,0.0,228.42000000000002
21853,73.01,26.47,0.2,657.09
21854,30.28,-46.52,0.7,121.12
21855,27.48,-8.25,0.5,27.48
21856,13.58,-4.42,0.6,27.16
21857,43.2,11.04,0.1,43.2
21858,20.4,8.7,0.0,102.0
21859,39.14,4.54,0.4,78.28
21860,191.86,74.58,0.002,383.72
21861,54.58,-8.22,0.4,109.16
21862,168.51,8.35,0.2,674.04
21863,34.02,6.12,0.0,102.06
21864,12.1,-1.22,0.4,24.2
21865,19.35,9.15,0.0,96.75
21866,23.57,6.47,0.1,70.71000000000001
21867,6.12,0.24,0.0,6.12
21868,47.96,4.2,0.2,239.8
21869,45.78,7.32,0.0,91.56
21870,36.58,-17.72,0.4,109.74
21871,39.6,9.06,0.0,79.2
21872,30.19,8.3,0.2,90.57000000000001
21873,23.53,-12.95,0.6,23.53
21874,22.26,3.96,0.0,66.78
21875,31.14,4.32,0.0,93.42
21876,53.06,3.64,0.0,371.42
21877,272.85,27.28,0.2,272.85
21878,30.3,10.56,0.0,60.6
21879,26.1,6.78,0.0,26.1
21880,51.17,-6.4,0.2,102.34
21881,28.56,13.08,0.0,57.12
